"DateTime","Temperature","Dew Point","Relative Humidity"
"2025-02-21 00:55:00",33.8,30.15,86.48
"2025-02-21 01:05:00",33.8,30.15,86.48
"2025-02-21 01:20:00",33.8,30.15,86.48
"2025-02-21 01:35:00",33.8,30.15,86.48
"2025-02-21 01:50:00",33.8,30.15,86.48
"2025-02-21 02:00:00",33.8,30.15,86.48
"2025-02-21 02:12:00",33.8,30.15,86.48
"2025-02-21 02:25:00",33.8,30.15,86.48
"2025-02-21 02:40:00",33.8,30.15,86.48
"2025-02-21 02:55:00",33.8,30.15,86.48
"2025-02-21 03:05:00",33.8,30.15,86.48
"2025-02-21 03:20:00",33.8,30.15,86.48
"2025-02-21 03:30:00",33.8,30.15,86.48
"2025-02-21 03:45:00",33.8,30.15,86.48
"2025-02-21 03:56:00",33.08,29.97,88.36
"2025-02-21 04:10:00",33.8,30.15,86.48
"2025-02-21 04:21:00",33.8,30.15,86.48
"2025-02-21 04:35:00",33.8,30.15,86.48
"2025-02-21 04:45:00",33.8,30.15,86.48
"2025-02-21 04:56:00",33.08,29.97,88.36
"2025-02-21 05:10:00",33.8,30.15,86.48
"2025-02-21 05:25:00",33.8,30.15,86.48
"2025-02-21 05:35:00",33.8,30.15,86.48
"2025-02-21 05:50:00",33.8,30.15,86.48
"2025-02-21 06:00:00",33.8,30.15,86.48
"2025-02-21 06:15:00",33.8,28.31,80.34
"2025-02-21 06:30:00",33.8,28.31,80.34
"2025-02-21 06:45:00",33.8,28.31,80.34
"2025-02-21 06:55:00",32,28.35,86.37
"2025-02-21 07:05:00",32,28.35,86.37
"2025-02-21 07:20:00",32,28.35,86.37
"2025-02-21 07:35:00",32,28.35,86.37
"2025-02-21 07:50:00",32,28.35,86.37
"2025-02-21 08:00:00",33.8,28.31,80.34
"2025-02-21 08:10:00",33.8,28.31,80.34
"2025-02-21 08:25:00",33.8,28.31,80.34
"2025-02-21 08:40:00",33.8,28.31,80.34
"2025-02-21 08:55:00",33.8,28.31,80.34
"2025-02-21 09:05:00",33.8,28.31,80.34
"2025-02-21 11:56:00",35.96,28.83,75.37
"2025-02-21 13:05:00",37.4,26.46,64.66
"2025-02-21 13:20:00",37.4,26.46,64.66
"2025-02-21 13:35:00",37.4,26.46,64.66
"2025-02-21 13:50:00",37.4,26.46,64.66
"2025-02-21 14:00:00",37.4,26.46,64.66
"2025-02-21 14:15:00",37.4,26.46,64.66
"2025-02-21 14:30:00",37.4,24.62,60
"2025-02-21 14:45:00",37.4,26.46,64.66
"2025-02-21 14:56:00",37.94,26.8,64.25
"2025-02-21 15:10:00",37.4,26.46,64.66
"2025-02-21 15:35:00",39.2,26.44,60.26
"2025-02-21 15:50:00",39.2,26.44,60.26
"2025-02-21 16:00:00",39.2,24.62,55.91
"2025-02-21 16:15:00",39.2,26.44,60.26
"2025-02-21 16:30:00",39.2,26.44,60.26
"2025-02-21 16:45:00",39.2,26.44,60.26
"2025-02-21 16:56:00",39.02,25.9,59.34
"2025-02-21 17:10:00",39.2,26.44,60.26
"2025-02-21 17:25:00",39.2,26.44,60.26
"2025-02-21 17:40:00",39.2,26.44,60.26
"2025-02-21 17:55:00",39.2,24.62,55.91
"2025-02-21 18:05:00",37.4,28.27,69.64
"2025-02-21 18:20:00",37.4,24.62,60
"2025-02-21 18:35:00",37.4,26.46,64.66
"2025-02-21 18:50:00",35.6,28.29,74.78
"2025-02-21 19:00:00",35.6,26.47,69.43
"2025-02-21 19:15:00",35.6,26.47,69.43
"2025-02-21 19:30:00",35.6,26.47,69.43
"2025-02-21 19:45:00",33.8,26.49,74.6
"2025-02-21 19:56:00",33.08,26.87,77.93
"2025-02-21 20:10:00",32,26.51,80.19
"2025-02-21 20:25:00",33.8,26.49,74.6
"2025-02-21 20:40:00",33.8,26.49,74.6
"2025-02-21 20:55:00",32,26.51,80.19
"2025-02-21 21:05:00",33.8,28.31,80.34
"2025-02-21 21:20:00",33.8,26.49,74.6
"2025-02-21 21:35:00",30.2,26.55,86.26
"2025-02-21 21:50:00",30.2,26.55,86.26
"2025-02-21 22:00:00",30.2,26.55,86.26
"2025-02-21 22:15:00",30.2,26.55,86.26
"2025-02-21 22:30:00",30.2,26.55,86.26
"2025-02-21 22:45:00",32,24.69,74.41
"2025-02-21 22:56:00",32,24.87,74.97
"2025-02-21 23:10:00",30.2,24.71,80.04
"2025-02-21 23:25:00",30.2,26.55,86.26
"2025-02-21 23:40:00",30.2,24.71,80.04
"2025-02-21 23:55:00",30.2,24.71,80.04
"2025-02-22 00:05:00",30.2,24.71,80.04
"2025-02-22 00:20:00",28.4,24.75,86.15
"2025-02-22 00:35:00",26.6,22.93,86.04
"2025-02-22 00:50:00",26.6,24.76,92.79
"2025-02-22 01:00:00",26.6,22.93,86.04
"2025-02-22 01:15:00",28.4,24.75,86.15
"2025-02-22 01:30:00",28.4,24.75,86.15
"2025-02-22 01:45:00",28.4,22.91,79.89
"2025-02-22 01:56:00",28.94,22.91,78.14
"2025-02-22 02:10:00",26.6,22.93,86.04
"2025-02-22 02:25:00",26.6,22.93,86.04
"2025-02-22 02:40:00",26.6,21.11,79.74
"2025-02-22 02:55:00",26.6,21.11,79.74
"2025-02-22 03:05:00",26.6,22.93,86.04
"2025-02-22 03:20:00",26.6,22.93,86.04
"2025-02-22 03:35:00",26.6,21.11,79.74
"2025-02-22 03:50:00",26.6,21.11,79.74
"2025-02-22 04:00:00",26.6,21.11,79.74
"2025-02-22 04:15:00",26.6,21.11,79.74
"2025-02-22 04:30:00",26.6,21.11,79.74
"2025-02-22 04:45:00",24.8,21.13,85.93
"2025-02-22 04:56:00",24.08,20.97,87.88
"2025-02-22 05:10:00",23,21.16,92.67
"2025-02-22 05:25:00",23,19.33,85.82
"2025-02-22 05:40:00",24.8,21.13,85.93
"2025-02-22 05:55:00",24.8,21.13,85.93
"2025-02-22 06:05:00",23,19.33,85.82
"2025-02-22 06:20:00",23,21.16,92.67
"2025-02-22 06:35:00",21.2,19.36,92.61
"2025-02-22 06:50:00",21.2,19.36,92.61
"2025-02-22 07:00:00",21.2,19.36,92.61
"2025-02-22 07:15:00",23,21.16,92.67
"2025-02-22 07:30:00",23,21.16,92.67
"2025-02-22 07:45:00",24.8,22.96,92.73
"2025-02-22 07:56:00",26.96,24.94,92.11
"2025-02-22 08:10:00",28.4,26.56,92.85
"2025-02-22 08:25:00",28.4,26.56,92.85
"2025-02-22 08:40:00",30.2,26.55,86.26
"2025-02-22 08:55:00",32,28.35,86.37
"2025-02-22 09:05:00",32,28.35,86.37
"2025-02-22 09:20:00",32,26.51,80.19
"2025-02-22 09:35:00",33.8,26.49,74.6
"2025-02-22 09:50:00",33.8,26.49,74.6
"2025-02-22 10:00:00",33.8,24.67,69.22
"2025-02-22 10:15:00",35.6,24.64,64.42
"2025-02-22 10:30:00",33.8,21.02,59.48
"2025-02-22 10:45:00",33.8,21.02,59.48
"2025-02-22 10:56:00",33.98,20.84,58.6
"2025-02-22 11:10:00",35.6,21,55.36
"2025-02-22 11:25:00",35.6,21,55.36
"2025-02-22 11:40:00",35.6,24.64,64.42
"2025-02-22 11:55:00",37.4,24.62,60
"2025-02-22 12:05:00",39.2,24.62,55.91
"2025-02-22 12:20:00",39.2,24.62,55.91
"2025-02-22 12:35:00",37.4,24.62,60
"2025-02-22 12:50:00",37.4,24.62,60
"2025-02-22 13:00:00",37.4,24.62,60
"2025-02-22 13:15:00",37.4,24.62,60
"2025-02-22 13:30:00",37.4,24.62,60
"2025-02-22 13:45:00",37.4,24.62,60
"2025-02-22 13:56:00",37.94,24.8,59.18
"2025-02-22 14:10:00",39.2,24.62,55.91
"2025-02-22 14:25:00",39.2,24.62,55.91
"2025-02-22 14:40:00",39.2,26.44,60.26
"2025-02-22 14:55:00",41,26.42,56.19
"2025-02-22 15:05:00",39.2,24.62,55.91
"2025-02-22 15:20:00",41,24.6,52.13
"2025-02-22 15:35:00",42.8,26.4,52.42
"2025-02-22 15:50:00",41,26.42,56.19
"2025-02-22 16:00:00",41,26.42,56.19
"2025-02-22 16:15:00",41,28.24,60.51
"2025-02-22 16:30:00",41,26.42,56.19
"2025-02-22 16:45:00",41,26.42,56.19
"2025-02-22 16:56:00",41,25.88,54.94
"2025-02-22 17:10:00",41,24.6,52.13
"2025-02-22 17:25:00",41,24.6,52.13
"2025-02-22 17:40:00",39.2,24.62,55.91
"2025-02-22 17:55:00",39.2,26.44,60.26
"2025-02-22 18:05:00",37.4,26.46,64.66
"2025-02-22 18:20:00",37.4,26.46,64.66
"2025-02-22 18:35:00",37.4,26.46,64.66
